atributo,classe
"21.157.685.288.143.100,00","0,00"
"127.870.173.034.150.000,00","0,00"
"61.809.539.398.938.100,00","0,00"
"5.182.619.043.114.650,00","0,00"
"-46.913.083.493.190.200,00","0,00"
"135.777.036.488.523.000,00","0,00"
"74.653.140.306.737.300,00","0,00"
"13.114.766.062.647.900,00","0,00"
"-21.884.004.627.474.600,00","0,00"
"312.595.905.175.581.000,00","1.000.000.000.000.000.000,00"
"1.309.070.764.305.970,00","0,00"
"651.406.103.515.524.000,00","1.000.000.000.000.000.000,00"
"403.035.971.063.651.000,00","1.000.000.000.000.000.000,00"
"47.742.648.317.901.100,00","0,00"
"-45.447.599.675.563.700,00","0,00"
"425.013.818.457.928.000,00","1.000.000.000.000.000.000,00"
"-43.004.540.775.092.700,00","0,00"
"125.034.104.067.246.000,00","1.000.000.000.000.000.000,00"
"-57.412.286.908.652.700,00","0,00"
"575.058.153.621.173.000,00","1.000.000.000.000.000.000,00"
"181.851.466.629.551.000,00","1.000.000.000.000.000.000,00"
"133.998.767.828.917.000,00","1.000.000.000.000.000.000,00"
"145.655.214.454.532.000,00","0,00"
"-169.765.691.151.957.000,00","0,00"
"-130.427.268.865.636.000,00","0,00"
"86.637.875.279.479.800,00","0,00"
"384.432.398.259.575.000,00","1.000.000.000.000.000.000,00"
"-41.050.742.210.132.500,00","0,00"
"-93.286.467.630.860.100,00","0,00"
"-182.910.825.565.639.000,00","0,00"
"-209.669.109.348.675.000,00","0,00"
"130.853.138.371.116.000,00","0,00"
"140.055.370.279.440.000,00","0,00"
"229.075.275.372.279.000,00","0,00"
"-233.522.474.019.505.000,00","0,00"
"39.560.819.907.675.900,00","0,00"
"10.415.116.002.958.900,00","0,00"
"599.946.824.324.177.000,00","1.000.000.000.000.000.000,00"
"-58.752.026.468.788.900,00","0,00"
"1.819.118.534.365.560,00","0,00"
"164.873.670.729.796.000,00","1.000.000.000.000.000.000,00"
"-79.538.333.449.364.000,00","0,00"
"45.287.959.776.025.100,00","0,00"
"351.059.250.138.456.000,00","1.000.000.000.000.000.000,00"
"192.079.008.223.382.000,00","1.000.000.000.000.000.000,00"
"49.366.719.233.973.100,00","0,00"
"640.499.514.652.705.000,00","1.000.000.000.000.000.000,00"
"-214.768.956.000.731.000,00","0,00"
"-81.140.250.578.517.200,00","0,00"
"130.255.219.296.936.000,00","0,00"
"2.120.334.898.010.110,00","0,00"
"-150.631.978.964.303.000,00","0,00"
"-107.860.415.828.927.000,00","0,00"
"2.906.535.767.215.480,00","0,00"
"175.666.777.745.958.000,00","1.000.000.000.000.000.000,00"
"-55.287.846.199.240.000,00","0,00"
"64.770.283.509.592.900,00","0,00"
"-119.482.616.510.828.000,00","0,00"
"244.316.595.170.287.000,00","1.000.000.000.000.000.000,00"
"341.956.417.591.070.000,00","1.000.000.000.000.000.000,00"
"84.450.001.338.150.900,00","0,00"
"-39.804.195.715.518.400,00","0,00"
"77.482.675.379.847.300,00","0,00"
"176.857.774.172.037.000,00","0,00"
"33.600.447.217.914.000,00","0,00"
"537.506.798.376.438.000,00","1.000.000.000.000.000.000,00"
"-24.615.608.385.616.000,00","0,00"
"174.117.166.562.811.000,00","0,00"
"-32.191.424.849.399.000,00","0,00"
"603.287.077.340.751.000,00","1.000.000.000.000.000.000,00"
"-2.143.060.468.579.750,00","0,00"
"-56.701.054.867.332.500,00","0,00"
"286.418.304.584.987.000,00","1.000.000.000.000.000.000,00"
"64.245.833.806.456.100,00","0,00"
"34.591.296.977.458.300,00","0,00"
"160.252.468.859.505.000,00","0,00"
"258.316.359.132.993.000,00","1.000.000.000.000.000.000,00"
"101.390.271.092.177.000,00","0,00"
"315.676.499.651.665.000,00","1.000.000.000.000.000.000,00"
"130.148.688.900.294.000,00","0,00"
"82.219.120.533.219.000,00","0,00"
"-37.436.283.304.740.500,00","0,00"
"-57.265.138.052.109.600,00","0,00"
"102.710.983.206.057.000,00","0,00"
"53.288.095.341.186.300,00","0,00"
"-61.527.495.952.494.300,00","0,00"
"418.750.312.471.886.000,00","1.000.000.000.000.000.000,00"
"-257.035.076.949.299.000,00","0,00"
"-52.096.195.278.260.800,00","0,00"
"366.072.204.791.621.000,00","1.000.000.000.000.000.000,00"
"99.639.655.720.633.100,00","0,00"
"293.847.058.647.046.000,00","0,00"
"485.658.296.137.594.000,00","1.000.000.000.000.000.000,00"
"-47.789.362.837.163.200,00","0,00"
"722.612.485.527.787.000,00","1.000.000.000.000.000.000,00"
"10.326.755.655.774.600,00","0,00"
"631.389.087.490.781.000,00","1.000.000.000.000.000.000,00"
"546.653.222.047.582.000,00","1.000.000.000.000.000.000,00"
"37.992.811.929.119.200,00","1.000.000.000.000.000.000,00"
"399.349.418.781.190.000,00","1.000.000.000.000.000.000,00"
"54.131.751.407.429.000,00","0,00"
"-88.943.252.831.372.200,00","0,00"
"327.725.955.601.255.000,00","1.000.000.000.000.000.000,00"
"369.252.221.737.528.000,00","1.000.000.000.000.000.000,00"
"436.961.298.340.041.000,00","1.000.000.000.000.000.000,00"
"81.150.052.798.804.500,00","0,00"
"-51.300.323.792.670.500,00","0,00"
"-37.694.848.807.947.500,00","0,00"
"617.154.241.045.572.000,00","1.000.000.000.000.000.000,00"
"11.959.413.711.547.700,00","0,00"
"61.472.437.814.187.000,00","0,00"
"-5.457.121.201.155.540,00","0,00"
"525.953.142.665.569.000,00","1.000.000.000.000.000.000,00"
"-42.019.048.635.794.300,00","0,00"
"-57.449.024.023.261.100,00","0,00"
"-25.623.341.043.355.200,00","0,00"
"46.277.925.104.132.000,00","0,00"
"604.076.648.947.836.000,00","1.000.000.000.000.000.000,00"
"91.493.567.847.766.300,00","0,00"
"556.002.486.397.538.000,00","1.000.000.000.000.000.000,00"
"10.125.671.603.841.800,00","0,00"
"-26.278.776.284.159.000,00","0,00"
"-54.583.965.817.181.400,00","0,00"
"-9.261.824.801.816.840,00","0,00"
"-3.411.267.697.861.480,00","0,00"
"253.421.832.041.766.000,00","1.000.000.000.000.000.000,00"
"633.603.180.140.868.000,00","1.000.000.000.000.000.000,00"
"264.672.225.378.604.000,00","1.000.000.000.000.000.000,00"
"-23.675.075.512.624.700,00","0,00"
"345.434.770.006.478.000,00","1.000.000.000.000.000.000,00"
"152.813.890.132.979.000,00","0,00"
"521.467.403.054.216.000,00","1.000.000.000.000.000.000,00"
"750.798.374.342.568.000,00","1.000.000.000.000.000.000,00"
"504.336.132.584.779.000,00","1.000.000.000.000.000.000,00"
"-79.200.915.966.596.500,00","0,00"
"-18.246.594.252.406.400,00","0,00"
"-26.211.012.621.906.900,00","0,00"
"-8.389.706.140.721.200,00","0,00"
"62.683.752.858.852.900,00","0,00"
"117.245.832.720.348.000,00","0,00"
"410.195.876.059.202.000,00","1.000.000.000.000.000.000,00"
"-86.221.786.520.079.000,00","0,00"
"-45.485.966.894.652.600,00","0,00"
"82.492.246.584.963.300,00","0,00"
"1.054.886.326.559.330,00","0,00"
"512.063.506.430.723.000,00","1.000.000.000.000.000.000,00"
"189.349.963.928.911.000,00","1.000.000.000.000.000.000,00"
"33.666.016.542.259.800,00","0,00"
"46.833.447.351.457.000,00","0,00"
"594.512.372.243.369.000,00","1.000.000.000.000.000.000,00"
"28.768.876.847.333.000,00","0,00"
"280.373.631.977.385.000,00","1.000.000.000.000.000.000,00"
"644.888.772.360.320.000,00","1.000.000.000.000.000.000,00"
"17.696.261.948.631.700,00","0,00"
"64.565.689.537.027.400,00","0,00"
"-47.340.470.917.481.000,00","0,00"
"90.519.202.030.527.800,00","0,00"
"-55.683.840.244.064.300,00","0,00"
"-225.978.004.825.209.000,00","0,00"
"-145.339.375.662.012.000,00","0,00"
"-50.531.808.534.049.800,00","0,00"
"72.450.373.349.613.300,00","0,00"
"-55.535.566.751.992.800,00","0,00"
"81.164.220.345.164.300,00","0,00"
"73.186.548.284.244.300,00","0,00"
"-32.008.508.426.203.300,00","0,00"
"-157.169.882.418.683.000,00","0,00"
"-222.719.439.667.798.000,00","0,00"
"102.737.550.868.628.000,00","0,00"
"771.720.837.667.280.000,00","1.000.000.000.000.000.000,00"
"125.916.340.660.643.000,00","0,00"
"149.742.137.579.708.000,00","0,00"
"-75.700.523.804.392.100,00","0,00"
"29.740.140.148.303.100,00","0,00"
"68.931.221.314.315.300,00","0,00"
"143.868.731.490.053.000,00","0,00"
"591.167.229.343.702.000,00","1.000.000.000.000.000.000,00"
"265.482.898.534.000.000,00","1.000.000.000.000.000.000,00"
"-49.129.525.976.369.600,00","0,00"
"378.048.303.507.225.000,00","1.000.000.000.000.000.000,00"
"-122.663.461.090.047.000,00","0,00"
"402.947.981.805.697.000,00","1.000.000.000.000.000.000,00"
"41.433.913.495.725.700,00","0,00"
"-31.735.708.451.455.300,00","0,00"
"473.818.116.580.521.000,00","1.000.000.000.000.000.000,00"
"-34.721.729.415.796.400,00","0,00"
"50.119.502.276.808.800,00","0,00"
"-43.094.504.302.151.300,00","0,00"
"409.311.749.625.066.000,00","1.000.000.000.000.000.000,00"
"374.963.511.797.612.000,00","1.000.000.000.000.000.000,00"
"121.607.988.137.782.000,00","0,00"
"734.089.834.367.249.000,00","1.000.000.000.000.000.000,00"
"109.087.257.785.101.000,00","0,00"
"353.575.255.809.674.000,00","1.000.000.000.000.000.000,00"
"47.510.166.388.929.400,00","0,00"
"759.710.100.862.827.000,00","1.000.000.000.000.000.000,00"
"-168.981.233.866.744.000,00","0,00"
"781.749.868.000.585.000,00","1.000.000.000.000.000.000,00"
"767.083.757.212.057.000,00","1.000.000.000.000.000.000,00"
"-97.913.927.952.272.800,00","0,00"
"-155.418.338.644.009.000,00","0,00"
"573.122.803.733.393.000,00","1.000.000.000.000.000.000,00"
"-14.623.027.771.049.800,00","0,00"
"73.766.995.205.512.800,00","1.000.000.000.000.000.000,00"
"537.914.979.006.537.000,00","1.000.000.000.000.000.000,00"
"491.154.281.483.104.000,00","1.000.000.000.000.000.000,00"
"-105.645.273.491.608.000,00","0,00"
"276.629.238.960.880.000,00","1.000.000.000.000.000.000,00"
"552.548.130.073.600.000,00","1.000.000.000.000.000.000,00"
"3.854.008.246.146.130,00","0,00"
"-19.252.887.927.616.400,00","0,00"
"44.274.829.462.112.100,00","0,00"
"-232.020.877.460.285.000,00","0,00"
"-188.382.685.500.738.000,00","0,00"
"-59.710.488.839.088.600,00","0,00"
"130.011.930.820.840.000,00","0,00"
"-18.742.823.736.231.500,00","0,00"
"499.194.359.145.923.000,00","1.000.000.000.000.000.000,00"
"67.694.255.832.025.600,00","0,00"
"491.607.823.447.397.000,00","1.000.000.000.000.000.000,00"
"12.748.068.086.295.200,00","0,00"
"-51.777.123.986.569.800,00","0,00"
"27.922.957.100.478.300,00","0,00"
"-64.653.682.417.070.500,00","0,00"
"70.373.294.049.111.500,00","0,00"
"35.894.752.578.737.500,00","0,00"
"71.172.047.930.294.900,00","0,00"
"21.340.884.887.449.900,00","0,00"
"196.452.743.962.053.000,00","1.000.000.000.000.000.000,00"
"-61.077.814.274.329.200,00","0,00"
"405.154.386.623.183.000,00","1.000.000.000.000.000.000,00"
"402.810.888.813.656.000,00","1.000.000.000.000.000.000,00"
"-224.432.770.115.122.000,00","0,00"
"154.690.075.735.520.000,00","1.000.000.000.000.000.000,00"
"701.187.307.609.213.000,00","1.000.000.000.000.000.000,00"
"643.898.398.169.056.000,00","1.000.000.000.000.000.000,00"
"136.385.925.789.730.000,00","1.000.000.000.000.000.000,00"
"-75.571.064.956.903.300,00","0,00"
"381.665.922.161.951.000,00","1.000.000.000.000.000.000,00"
"454.185.588.270.679.000,00","1.000.000.000.000.000.000,00"
"48.254.443.800.324.200,00","0,00"
"-8.985.409.313.255.240,00","0,00"
"-120.135.118.174.469.000,00","0,00"
"403.629.523.353.834.000,00","1.000.000.000.000.000.000,00"
"88.522.562.358.537.000,00","0,00"
"686.928.310.335.066.000,00","1.000.000.000.000.000.000,00"
"135.524.281.343.881.000,00","0,00"
"95.388.704.527.864.400,00","1.000.000.000.000.000.000,00"
"613.036.026.306.790.000,00","1.000.000.000.000.000.000,00"
"29.990.885.446.501.300,00","0,00"
"-61.440.885.893.661.500,00","0,00"
"6.004.720.389.025.720,00","0,00"
"599.656.721.847.537.000,00","1.000.000.000.000.000.000,00"
"-493.977.789.632.595,00","0,00"
"38.900.820.890.153.400,00","0,00"
"-95.975.702.377.919.800,00","0,00"
"59.942.352.049.826.300,00","0,00"
"134.389.091.670.737.000,00","0,00"
"-59.711.910.391.711.000,00","0,00"
"260.453.823.315.080.000,00","1.000.000.000.000.000.000,00"
"101.805.721.832.681.000,00","1.000.000.000.000.000.000,00"
"684.424.563.903.664.000,00","1.000.000.000.000.000.000,00"
"24.485.590.633.729.700,00","0,00"
"473.302.915.322.865.000,00","1.000.000.000.000.000.000,00"
"-65.974.820.840.525.700,00","0,00"
"-81.874.823.831.511.000,00","0,00"
"-29.072.948.725.675.100,00","0,00"
"-23.889.051.622.255.000,00","0,00"
"35.563.612.768.544.000,00","0,00"
"-15.989.795.395.125.300,00","0,00"
"78.568.371.338.170.200,00","0,00"
"77.646.336.075.164.700,00","0,00"
"79.238.828.683.875.100,00","0,00"
"18.976.183.335.202.400,00","0,00"
"145.597.874.795.681.000,00","0,00"
"464.324.101.942.919.000,00","1.000.000.000.000.000.000,00"
"82.522.301.062.666.000,00","0,00"
"-98.050.871.587.275.800,00","0,00"
"-62.842.914.218.582.400,00","0,00"
"-41.055.269.546.863.600,00","0,00"
"592.690.136.029.298.000,00","1.000.000.000.000.000.000,00"
"33.149.903.006.304.500,00","0,00"
"-47.969.129.579.694.400,00","0,00"
"55.594.809.630.833.400,00","0,00"
"202.847.444.199.847.000,00","1.000.000.000.000.000.000,00"
"217.571.862.140.762.000,00","1.000.000.000.000.000.000,00"
"406.762.229.046.964.000,00","1.000.000.000.000.000.000,00"
"-65.951.305.718.196.300,00","0,00"
"406.431.360.837.326.000,00","1.000.000.000.000.000.000,00"
"-166.940.213.574.406.000,00","0,00"
"-75.939.694.598.944.700,00","0,00"
"-87.617.754.294.802.900,00","0,00"
"685.559.267.925.538.000,00","1.000.000.000.000.000.000,00"
"41.149.346.563.673.400,00","0,00"
"690.023.711.601.642.000,00","1.000.000.000.000.000.000,00"
"308.516.316.352.513.000,00","1.000.000.000.000.000.000,00"
"312.234.945.987.652.000,00","1.000.000.000.000.000.000,00"
"83.093.700.261.000.800,00","0,00"
"29.759.362.215.807.800,00","0,00"
"69.447.385.620.735.200,00","0,00"
"543.206.968.762.182.000,00","1.000.000.000.000.000.000,00"
"20.669.902.150.955.200,00","0,00"
"375.044.275.122.213.000,00","1.000.000.000.000.000.000,00"
"-45.388.281.561.115.400,00","0,00"
"-159.075.678.777.430.000,00","0,00"
"603.699.442.622.336.000,00","1.000.000.000.000.000.000,00"
"-70.265.648.849.700.800,00","0,00"
"-74.566.286.606.996.900,00","0,00"
"453.950.841.468.496.000,00","1.000.000.000.000.000.000,00"
"-50.688.656.182.859.200,00","0,00"
"64.232.157.341.471.000,00","0,00"
"-105.605.293.220.852.000,00","0,00"
"17.013.446.540.205.800,00","0,00"
"-139.867.193.688.208.000,00","0,00"
"517.793.309.844.227.000,00","1.000.000.000.000.000.000,00"
"-130.690.455.907.728.000,00","0,00"
"-43.687.071.267.085.200,00","0,00"
"-65.511.384.399.079.500,00","0,00"
"116.952.908.713.099.000,00","0,00"
"254.995.232.492.291.000,00","1.000.000.000.000.000.000,00"
"123.249.687.869.070.000,00","0,00"
"495.680.947.638.037.000,00","1.000.000.000.000.000.000,00"
"67.187.809.118.939.700,00","1.000.000.000.000.000.000,00"
"341.909.886.698.202.000,00","1.000.000.000.000.000.000,00"
"41.073.182.909.069.200,00","0,00"
"220.610.335.301.969.000,00","1.000.000.000.000.000.000,00"
"96.708.558.340.039.400,00","0,00"
"599.856.871.721.457.000,00","1.000.000.000.000.000.000,00"
"31.375.972.882.617.900,00","0,00"
"6.834.518.353.116.310,00","0,00"
"377.234.532.387.630.000,00","1.000.000.000.000.000.000,00"
"324.390.211.005.271.000,00","1.000.000.000.000.000.000,00"
"-13.277.727.659.296.700,00","0,00"
"115.015.553.040.268.000,00","0,00"
"310.712.867.841.452.000,00","1.000.000.000.000.000.000,00"
"-84.777.047.733.221.300,00","0,00"
"-76.919.118.852.350.400,00","0,00"
"39.568.514.021.862.200,00","0,00"
"110.215.100.787.549.000,00","0,00"
"395.166.413.712.065.000,00","1.000.000.000.000.000.000,00"
"-82.687.563.802.653.600,00","0,00"
"4.310.482.484.227.540,00","0,00"
"183.001.512.064.806.000,00","1.000.000.000.000.000.000,00"
"207.595.973.925.811.000,00","0,00"
"615.643.290.551.826.000,00","1.000.000.000.000.000.000,00"
"297.799.062.799.755.000,00","1.000.000.000.000.000.000,00"
"61.805.154.249.757.300,00","0,00"
"291.464.951.928.027.000,00","1.000.000.000.000.000.000,00"
"584.654.362.754.355.000,00","1.000.000.000.000.000.000,00"
"486.444.393.772.304.000,00","1.000.000.000.000.000.000,00"
"-91.251.761.894.053.200,00","0,00"
"172.250.065.980.745.000,00","0,00"
"-37.597.356.524.450.800,00","0,00"
"64.665.219.487.552.000,00","0,00"
"519.957.708.145.040.000,00","1.000.000.000.000.000.000,00"
"48.706.705.870.471.100,00","0,00"
"5.830.201.544.085.310,00","0,00"
"-241.113.625.928.719.000,00","0,00"
"-51.922.643.081.616.100,00","0,00"
"71.849.652.566.547.700,00","0,00"
"8.758.755.752.196.170,00","0,00"
"12.059.460.779.447.500,00","0,00"
"-135.310.496.110.086.000,00","0,00"
"79.713.745.264.899.300,00","0,00"
"143.259.711.241.395.000,00","1.000.000.000.000.000.000,00"
"44.783.166.282.883.100,00","0,00"
"-111.768.505.964.533.000,00","0,00"
"182.300.790.204.667.000,00","1.000.000.000.000.000.000,00"
"45.117.271.644.813.400,00","0,00"
"694.128.897.576.030.000,00","1.000.000.000.000.000.000,00"
"368.772.729.548.392.000,00","1.000.000.000.000.000.000,00"
"387.120.600.196.648.000,00","1.000.000.000.000.000.000,00"
"37.532.948.285.412.100,00","0,00"
"56.485.182.557.533.300,00","0,00"
"-20.221.162.991.664.800,00","0,00"
"-143.106.427.471.839.000,00","0,00"
"498.163.277.920.985.000,00","1.000.000.000.000.000.000,00"
"186.344.737.157.142.000,00","0,00"
"32.149.198.230.071.300,00","0,00"
"-84.188.357.091.978.400,00","0,00"
"493.565.268.816.468.000,00","1.000.000.000.000.000.000,00"
"-117.782.744.590.464.000,00","0,00"
"568.156.269.703.660.000,00","1.000.000.000.000.000.000,00"
"242.793.806.905.706.000,00","1.000.000.000.000.000.000,00"
"180.857.323.346.580.000,00","1.000.000.000.000.000.000,00"
"321.263.423.913.091.000,00","1.000.000.000.000.000.000,00"
"-125.518.810.749.811.000,00","0,00"
"79.659.173.367.044.900,00","0,00"
"129.199.086.496.120.000,00","0,00"
"135.009.896.125.576.000,00","0,00"
"124.999.353.340.381.000,00","0,00"
"-29.852.766.067.663.800,00","0,00"
"-25.315.439.229.263.900,00","0,00"
"531.090.538.469.180.000,00","1.000.000.000.000.000.000,00"
"-97.785.688.629.290.900,00","0,00"
"102.969.901.341.515.000,00","1.000.000.000.000.000.000,00"
"-145.646.797.224.400.000,00","0,00"
"-236.582.294.206.935.000,00","0,00"
"81.164.525.827.443.500,00","0,00"
"-72.098.831.322.394.100,00","0,00"
"467.625.266.752.080.000,00","1.000.000.000.000.000.000,00"
"370.435.962.448.830.000,00","1.000.000.000.000.000.000,00"
"-81.972.749.590.566.500,00","0,00"
"-149.411.917.610.279.000,00","0,00"
"-74.214.208.070.430.800,00","0,00"
"399.753.339.573.173.000,00","1.000.000.000.000.000.000,00"
"455.475.889.517.939.000,00","1.000.000.000.000.000.000,00"
"42.118.279.993.538.300,00","0,00"
"-3.469.546.973.800.150,00","0,00"
"637.630.643.025.364.000,00","1.000.000.000.000.000.000,00"
"-76.245.799.559.340.400,00","0,00"
"465.515.617.307.423.000,00","1.000.000.000.000.000.000,00"
"-34.834.055.593.024.100,00","0,00"
"-75.221.070.567.567.800,00","0,00"
"-140.988.787.470.951.000,00","0,00"
"191.601.857.022.035.000,00","1.000.000.000.000.000.000,00"
"196.812.860.997.383.000,00","0,00"
"-210.074.190.391.731.000,00","0,00"
"-90.675.285.261.868.000,00","0,00"
"4.172.421.350.993.420,00","0,00"
"377.385.054.428.803.000,00","1.000.000.000.000.000.000,00"
"24.462.430.777.396.500,00","0,00"
"-57.732.679.076.460.500,00","0,00"
"404.800.735.665.822.000,00","1.000.000.000.000.000.000,00"
"-164.620.936.355.179.000,00","0,00"
"143.175.134.373.865.000,00","1.000.000.000.000.000.000,00"
"106.866.690.652.386.000,00","0,00"
"403.560.024.912.779.000,00","1.000.000.000.000.000.000,00"
"438.493.340.154.633.000,00","1.000.000.000.000.000.000,00"
